id,type_code,lemma,yo,gender,paradigm,declinable,nom,gen,dat,acc,ins,pre,loc2,review,source
foiv:rosstat,agency,Росстат,,n,indecl,never,Росстат,Росстат,Росстат,Росстат,Росстат,Росстат,,gold,manual
foiv:rosstat,agency,Федеральная служба государственной статистики,,n,agency-head,always,Федеральная служба государственной статистики,Федеральной службы государственной статистики,Федеральной службе государственной статистики,Федеральную службу государственной статистики,Федеральной службой государственной статистики,Федеральной службе государственной статистики,,needs_review,manual
foiv:rospatent,agency,Роспатент,,n,indecl,never,Роспатент,Роспатент,Роспатент,Роспатент,Роспатент,Роспатент,,gold,manual
foiv:rospatent,agency,Федеральная служба по интеллектуальной собственности,,n,agency-head,always,Федеральная служба по интеллектуальной собственности,Федеральной службы по интеллектуальной собственности,Федеральной службе по интеллектуальной собственности,Федеральную службу по интеллектуальной собственности,Федеральной службой по интеллектуальной собственности,Федеральной службе по интеллектуальной собственности,,needs_review,manual
foiv:minenergo,agency,Минэнерго,,n,indecl,never,Минэнерго,Минэнерго,Минэнерго,Минэнерго,Минэнерго,Минэнерго,,gold,manual
foiv:minenergo,agency,Министерство энергетики Российской Федерации,,n,agency-head,always,Министерство энергетики Российской Федерации,Министерства энергетики Российской Федерации,Министерству энергетики Российской Федерации,Министерство энергетики Российской Федерации,Министерством энергетики Российской Федерации,Министерстве энергетики Российской Федерации,,needs_review,manual
foiv:fas,agency,ФАС,,n,indecl,never,ФАС,ФАС,ФАС,ФАС,ФАС,ФАС,,gold,manual
foiv:fas,agency,Федеральная антимонопольная служба,,n,agency-head,always,Федеральная антимонопольная служба,Федеральная антимонопольная служба,Федеральная антимонопольная служба,Федеральная антимонопольная служба,Федеральная антимонопольная служба,Федеральная антимонопольная служба,,needs_review,manual
foiv:rosreestr,agency,Росреестр,,n,indecl,never,Росреестр,Росреестр,Росреестр,Росреестр,Росреестр,Росреестр,,gold,manual
foiv:rosreestr,agency,"Федеральная служба государственной регистрации, кадастра и картографии",,n,agency-head,always,"Федеральная служба государственной регистрации, кадастра и картографии","Федеральной службы государственной регистрации, кадастра и картографии","Федеральной службе государственной регистрации, кадастра и картографии","Федеральную службу государственной регистрации, кадастра и картографии","Федеральной службой государственной регистрации, кадастра и картографии","Федеральной службе государственной регистрации, кадастра и картографии",,needs_review,manual
foiv:rospotrebnadzor,agency,Роспотребнадзор,,n,indecl,never,Роспотребнадзор,Роспотребнадзор,Роспотребнадзор,Роспотребнадзор,Роспотребнадзор,Роспотребнадзор,,gold,manual
foiv:rospotrebnadzor,agency,Федеральная служба по надзору в сфере защиты прав потребителей и благополучия человека,,n,agency-head,always,Федеральная служба по надзору в сфере защиты прав потребителей и благополучия человека,Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека,Федеральной службе по надзору в сфере защиты прав потребителей и благополучия человека,Федеральную службу по надзору в сфере защиты прав потребителей и благополучия человека,Федеральной службой по надзору в сфере защиты прав потребителей и благополучия человека,Федеральной службе по надзору в сфере защиты прав потребителей и благополучия человека,,needs_review,manual
foiv:obrnadzor,agency,Рособрнадзор,,n,indecl,never,Рособрнадзор,Рособрнадзор,Рособрнадзор,Рособрнадзор,Рособрнадзор,Рособрнадзор,,gold,manual
foiv:obrnadzor,agency,Федеральная служба по надзору в сфере образования и науки,,n,agency-head,always,Федеральная служба по надзору в сфере образования и науки,Федеральной службы по надзору в сфере образования и науки,Федеральной службе по надзору в сфере образования и науки,Федеральную службу по надзору в сфере образования и науки,Федеральной службой по надзору в сфере образования и науки,Федеральной службе по надзору в сфере образования и науки,,needs_review,manual
foiv:gosnadzor,agency,Ростехнадзор,,n,indecl,never,Ростехнадзор,Ростехнадзор,Ростехнадзор,Ростехнадзор,Ростехнадзор,Ростехнадзор,,gold,manual
foiv:gosnadzor,agency,"Федеральная служба по экологическому, технологическому и атомному надзору",,n,agency-head,always,"Федеральная служба по экологическому, технологическому и атомному надзору","Федеральной службы по экологическому, технологическому и атомному надзору","Федеральной службе по экологическому, технологическому и атомному надзору","Федеральную службу по экологическому, технологическому и атомному надзору","Федеральной службой по экологическому, технологическому и атомному надзору","Федеральной службе по экологическому, технологическому и атомному надзору",,needs_review,manual
foiv:rosrezerv,agency,Росрезерв,,n,indecl,never,Росрезерв,Росрезерв,Росрезерв,Росрезерв,Росрезерв,Росрезерв,,gold,manual
foiv:rosrezerv,agency,Федеральное агентство по государственным резервам,,n,agency-head,always,Федеральное агентство по государственным резервам,Федерального агентства по государственным резервам,Федеральному агентству по государственным резервам,Федеральное агентство по государственным резервам,Федеральным агентством по государственным резервам,Федеральном агентстве по государственным резервам,,needs_review,manual
foiv:fadm,agency,Росмолодёжь,Росмолодёжь,n,indecl,never,Росмолодёжь,Росмолодёжь,Росмолодёжь,Росмолодёжь,Росмолодёжь,Росмолодёжь,,gold,manual
foiv:fadm,agency,Федеральное агентство по делам молодежи,,n,agency-head,always,Федеральное агентство по делам молодежи,Федерального агентства по делам молодежи,Федеральному агентству по делам молодежи,Федеральное агентство по делам молодежи,Федеральным агентством по делам молодежи,Федеральном агентстве по делам молодежи,,needs_review,manual
foiv:fadn,agency,ФАДН,,n,indecl,never,ФАДН,ФАДН,ФАДН,ФАДН,ФАДН,ФАДН,,gold,manual
foiv:fadn,agency,Федеральное агентство по делам национальностей,,n,agency-head,always,Федеральное агентство по делам национальностей,Федерального агентства по делам национальностей,Федеральному агентству по делам национальностей,Федеральное агентство по делам национальностей,Федеральным агентством по делам национальностей,Федеральном агентстве по делам национальностей,,needs_review,manual
foiv:rosgvardiya,agency,Федеральная служба войск национальной гвардии Российской Федерации,,f,agency-head,always,Федеральная служба войск национальной гвардии Российской Федерации,Федеральной службы войск национальной гвардии Российской Федерации,Федеральной службе войск национальной гвардии Российской Федерации,Федеральную службу войск национальной гвардии Российской Федерации,Федеральной службой войск национальной гвардии Российской Федерации,Федеральной службе войск национальной гвардии Российской Федерации,,needs_review,manual
foiv:genproc,agency,Генпрокуратура,,n,indecl,never,Генпрокуратура,Генпрокуратура,Генпрокуратура,Генпрокуратура,Генпрокуратура,Генпрокуратура,,needs_review,manual
foiv:genproc,agency,Генеральная прокуратура Российской Федерации,,n,agency-head,always,Генеральная прокуратура Российской Федерации,Генеральная прокуратура Российской Федерации,Генеральная прокуратура Российской Федерации,Генеральная прокуратура Российской Федерации,Генеральная прокуратура Российской Федерации,Генеральная прокуратура Российской Федерации,,needs_review,manual
foiv:skr,agency,СК России,,n,indecl,never,СК России,СК России,СК России,СК России,СК России,СК России,,needs_review,manual
foiv:skr,agency,Следственный комитет Российской Федерации,,n,agency-head,always,Следственный комитет Российской Федерации,Следственный комитет Российской Федерации,Следственный комитет Российской Федерации,Следственный комитет Российской Федерации,Следственный комитет Российской Федерации,Следственный комитет Российской Федерации,,needs_review,manual
foiv:cbr,agency,Банк России,,n,indecl,never,Банк России,Банк России,Банк России,Банк России,Банк России,Банк России,,needs_review,manual
foiv:cbr,agency,Центральный банк Российской Федерации,,n,agency-head,always,Центральный банк Российской Федерации,Центральный банк Российской Федерации,Центральный банк Российской Федерации,Центральный банк Российской Федерации,Центральный банк Российской Федерации,Центральный банк Российской Федерации,,needs_review,manual
foiv:ach,agency,Счётная палата,Счётная палата,n,indecl,never,Счётная палата,Счётная палата,Счётная палата,Счётная палата,Счётная палата,Счётная палата,,needs_review,manual
foiv:ach,agency,Счетная палата Российской Федерации,Счётная палата Российской Федерации,n,agency-head,always,Счетная палата Российской Федерации,Счетная палата Российской Федерации,Счетная палата Российской Федерации,Счетная палата Российской Федерации,Счетная палата Российской Федерации,Счетная палата Российской Федерации,,needs_review,manual
foiv:ksrf,agency,КС РФ,,n,indecl,never,КС РФ,КС РФ,КС РФ,КС РФ,КС РФ,КС РФ,,needs_review,manual
foiv:ksrf,agency,Конституционный Суд Российской Федерации,,n,agency-head,always,Конституционный Суд Российской Федерации,Конституционный Суд Российской Федерации,Конституционный Суд Российской Федерации,Конституционный Суд Российской Федерации,Конституционный Суд Российской Федерации,Конституционный Суд Российской Федерации,,needs_review,manual
foiv:vsrf,agency,ВС РФ,,n,indecl,never,ВС РФ,ВС РФ,ВС РФ,ВС РФ,ВС РФ,ВС РФ,,needs_review,manual
foiv:vsrf,agency,Верховный Суд Российской Федерации,,n,agency-head,always,Верховный Суд Российской Федерации,Верховный Суд Российской Федерации,Верховный Суд Российской Федерации,Верховный Суд Российской Федерации,Верховный Суд Российской Федерации,Верховный Суд Российской Федерации,,needs_review,manual
foiv:cik,agency,ЦИК России,,n,indecl,never,ЦИК России,ЦИК России,ЦИК России,ЦИК России,ЦИК России,ЦИК России,,needs_review,manual
foiv:cik,agency,Центральная избирательная комиссия Российской Федерации,,n,agency-head,always,Центральная избирательная комиссия Российской Федерации,Центральная избирательная комиссия Российской Федерации,Центральная избирательная комиссия Российской Федерации,Центральная избирательная комиссия Российской Федерации,Центральная избирательная комиссия Российской Федерации,Центральная избирательная комиссия Российской Федерации,,needs_review,manual
foiv:ap,agency,АП,,n,indecl,never,АП,АП,АП,АП,АП,АП,,needs_review,manual
foiv:ap,agency,Администрация Президента Российской Федерации,,n,agency-head,always,Администрация Президента Российской Федерации,Администрация Президента Российской Федерации,Администрация Президента Российской Федерации,Администрация Президента Российской Федерации,Администрация Президента Российской Федерации,Администрация Президента Российской Федерации,,needs_review,manual
foiv:govstaff,agency,Аппарат Правительства,,n,indecl,never,Аппарат Правительства,Аппарат Правительства,Аппарат Правительства,Аппарат Правительства,Аппарат Правительства,Аппарат Правительства,,needs_review,manual
foiv:govstaff,agency,Аппарат Правительства Российской Федерации,,n,agency-head,always,Аппарат Правительства Российской Федерации,Аппарат Правительства Российской Федерации,Аппарат Правительства Российской Федерации,Аппарат Правительства Российской Федерации,Аппарат Правительства Российской Федерации,Аппарат Правительства Российской Федерации,,needs_review,manual
foiv:sovbez,agency,Совбез,,n,indecl,never,Совбез,Совбез,Совбез,Совбез,Совбез,Совбез,,needs_review,manual
foiv:sovbez,agency,Совет Безопасности Российской Федерации,,n,agency-head,always,Совет Безопасности Российской Федерации,Совет Безопасности Российской Федерации,Совет Безопасности Российской Федерации,Совет Безопасности Российской Федерации,Совет Безопасности Российской Федерации,Совет Безопасности Российской Федерации,,needs_review,manual
